osm_id,name,address,city,state,lat,lng,access,holes
way/350458320,Northampton Country Club,5049 William Penn Highway,Easton,PA,40.670098,-75.282992,,
way/350458321,Northampton Country Club Clubhouse,,,,40.668286,-75.287025,,
way/417607536,Northampton Valley Country Club,,,,40.223794,-74.997586,,
way/274468891,Northbrook Country Club,407 Northbrook Road,Luxemburg,WI,44.555454,-87.709279,,
relation/4677208,Northdale Golf & Tennis Club,,,,28.105301,-82.523234,,
way/79660147,Northeast Golf Center,,,,29.507819,-98.421124,,
way/202713415,Northeast Harbor Golf Club,,,,44.304794,-68.296841,,
way/734701072,Northern FonDuLac Archery Golf,,,,44.124725,-89.133934,,
way/191165885,Northern Hills Golf Course,,,,36.392518,-97.843658,,
way/75533915,Northern Hills Golf Course,,,,44.072453,-92.530760,,
relation/19976302,Northern Links Golf Course,7701 North Cliff Avenue,Mapleton Township,SD,43.632706,-96.716716,,
way/292927542,Northern Michigan University Golf Course,125 Chocolay Downs Drive,Marquette,MI,46.482119,-87.291546,,
relation/4256833,Northern Pines Golf Club,3230 Highway 93 North,Kalispell,,48.261528,-114.335933,,
way/1190883011,Northern Pines Golf Club,6722 Route 31,Cicero,NY,43.173687,-76.054147,,
way/54852574,Northfield Golf Club,,,,44.453691,-93.140086,,
way/669875312,Northfield Golf Club,31 Holton Street,Northfield,MA,42.701766,-72.445926,,
way/310806425,Northfields Golf Course,,,,42.799397,-71.127936,private,
relation/6154850,Northgate Country Club,,,,30.013580,-95.481607,,
way/228723964,Northgreen Country Club Golf Course,,,,35.988532,-77.797390,,
way/48579445,Northland Country Club,,,,46.830330,-92.050231,,
way/195246184,Northmoor Country Club,820 Edgewood Road,Highland Park,IL,42.161555,-87.793525,,
way/189171437,Northmoor Golf Course,,,,40.548192,-84.478512,,
way/696959902,Northport Creek,,,,45.134880,-85.622395,,
way/483320321,Northport Golf Club,581 Bluff Road,Northport,ME,44.377010,-68.974200,,
way/264831087,Northport Point Golf Club,,,,45.151022,-85.562566,,
way/311794338,Northport VA Golf Course,79 Middleville Road,Northport,NY,40.897139,-73.313858,,
relation/6653364,Northridge Country Club,3398 County Road H,Tekamah,,41.787843,-96.235038,,
way/296932144,Northridge Country Club,120 Bill Rodgers Drive,Texarkana,,33.482741,-94.061323,,
way/127810936,Northridge Hills,,,,39.749123,-90.251542,,
way/508096166,NorthRiver Yacht Club,3100 Yacht Club Way NE,Tuscaloosa,AL,33.295571,-87.497410,,
relation/6002727,Northshore Golf Course,,,,47.293544,-122.393899,,
relation/7492897,Northstar Golf Course,168 Basque Drive,Truckee,CA,39.292458,-120.115887,,
relation/3972774,NorthStone Country Club,15801 Northstone Drive,Huntersville,,35.431050,-80.823121,,
relation/3919766,Northville Hills Golf Club,15565 Bay Hill Drive,Northville,,42.401521,-83.495638,,
way/284163995,Northwest Angle Golf Course,,,,49.347385,-95.068510,,
relation/13253255,Northwest Branch Golf Course,,,,39.111739,-77.030506,,
way/191107850,Northwestern Hills Golf Course,6604 Highway 1,Natchitoches,LA,31.738665,-93.115424,,
relation/7144481,Northwood Country Club,4300 Country Club Drive,Meridian,,32.403952,-88.692247,,
node/5714562863,Northwood Golf Club,3131 Golf Course Road,Rhinelander,,45.612360,-89.487491,,
way/1246462624,Northwood Golf Club,,,,38.478336,-122.994031,,
way/293254870,Northwood Golf Course,,,,43.502926,-85.994404,,
way/481885714,Northwood Golf Course,,,,41.294975,-80.826897,,
relation/3999930,Northwood Hills Golf Club,,,,32.600419,-93.873606,,
way/547432927,Northwoods Disc Golf Course,,,,35.303215,-80.964980,,
way/347401283,Northwoods Golf Club,201 Powell Road,Columbia,,34.103673,-80.970541,,
way/29897980,Norton Country Club,188 Oak Street,Norton,MA,41.973338,-71.235305,,
relation/14705728,Norton Knolls Golf Course,,,,39.661497,-88.033331,,
way/1205883324,Norvelt Golf Club,168 Holly Place,Mt. Pleasant,PA,40.196421,-79.484072,,
way/1284494016,Norway Country Club,310 Waterford Road,Norway,ME,44.216509,-70.597004,,
relation/13675367,Norwich Golf Course,685 New London Turnpike,Norwich,CT,41.501922,-72.105860,,
way/791489070,Norwood Acres,7445 County Road B,Lake Nebagamon,WI,46.492298,-91.743103,,
way/29838761,Norwood Country Club,400 Providence Highway,Norwood,,42.198766,-71.181417,,
way/458756793,Norwood Golf Club,,,,40.889137,-85.568605,,
way/151229184,Norwood Hills Country Club,1 Norwood Hills Country Club Drive,Saint Louis,,38.722864,-90.284606,,
way/386240592,Norwoods Golf Club,52651 Norwoods Place,Hannibal,,39.682073,-91.479727,,
way/1192239562,Nottoway River Country Club,,,,37.047076,-78.037697,,
way/1378142291,Nowata Country Club,,,,36.700877,-95.645417,,
way/449084719,Noyac Golf Club,51 Wildwood Road,Sag Harbor,NY,40.980501,-72.364649,,
way/185809355,Noyes Park Golf Course,8235 West Good Hope Road,Milwaukee,,43.147131,-88.009170,,
way/180295808,Nueva Vista Golf Club,,,,32.004101,-102.170338,,
relation/13645799,NuMark Golf Course,9001 Pioneers Boulevard,Lincoln,NE,40.761984,-96.596174,,
relation/2860774,Nutters Crossing Golf Course,,,,38.321455,-75.564570,,
relation/20456747,O'Brien Park Golf Course,,,,36.247042,-95.956469,,
way/316883293,O'Donnell Golf Club,,,,33.828128,-116.549811,,
way/445258749,O'Neill Golf Club,49175 West Hynes Avenue,O'Neill,,42.462778,-98.662574,,
way/1380483807,O'Sullivan Sportsman Resort,,,,46.967280,-119.345579,,
way/366029890,Oaak Knoll Country Club,,,,30.520479,-90.402453,,
way/1347357292,Oahe Hills Golf Course,,,,45.562339,-100.423058,,
way/295678321,Oak Brook Golf Club,9157 Fruit Road,Edwardsville,IL,38.834661,-89.837572,,
way/35567596,Oak Brook Golf Course,,,,41.841184,-87.931985,,
way/27915004,Oak Cliff Country Club,,,,32.667470,-96.849576,,
way/483355626,Oak Country Golf Club,8800 Scott Drive,Desota,KS,38.969153,-94.963587,,
way/664506572,Oak Course,,,,32.582405,-97.110542,,
relation/20727246,Oak Creek Golf Club,600 Bowieville Manor Lane,Upper Marlboro,MD,38.883627,-76.753953,,
way/106823062,Oak Creek Golf Course (Irvine),1 Golf Club Drive,Irvine,CA,33.680299,-117.771459,,
way/44581255,Oak Creek Golf Course (Red Bluff),,,,40.146220,-122.227793,,
way/34992865,Oak Crest Golf Course,,,,45.772479,-87.919859,,
relation/20344653,Oak Glen Golf Course,1599 McKusick Road North,Stillwater,,45.070999,-92.832668,,
way/1340304749,Oak Glen Golf Course,11234 North 600th Street,Robinson,IL,39.016133,-87.838360,,
way/1520689328,Oak Glen Golf Course,3007 Dehesa Road,El Cajon,,32.779727,-116.877829,,
way/1133173825,Oak Grove Golf Course,,,,33.456101,-94.337677,,
way/125300580,Oak Grove Golf Course,16914 Oak Grove Road,Harvard,IL,42.461769,-88.532283,,
relation/4055702,Oak Harbor,4755 South Harbor Drive,Vero Beach,,27.676663,-80.395839,,
relation/4004096,Oak Harbor Golf Club,201 Oak Harbor Boulevard,Slidell,LA,30.236246,-89.781164,,
way/204147753,Oak Harbor Golf Club,,,,41.498370,-83.130913,,
way/740417562,Oak Harbor Golf Course,,,,48.798161,-94.709476,,
node/2398997274,Oak Hill Country Club,145 Kilbourn Road,Rochester,NY,43.113097,-77.532606,private,
relation/3105637,Oak Hill Country Club,,,,43.111977,-77.533677,private,
way/29701045,Oak Hill Country Club,840 Oak Hill Road,Fitchburg,,42.562343,-71.829131,,
way/231394152,Oak Hill Country Club (East Course),145 Kilbourn Road,Rochester,NY,43.113318,-77.529955,private,
way/231528197,Oak Hill Country Club (West Course),145 Kilbourn Road,Rochester,NY,43.110203,-77.538600,,
way/264944819,Oak Hills,1928 Hygeia Rd,Greenbrier,TN,36.404099,-86.801607,,
way/183947412,Oak Hills Country Club,,,,41.200114,-96.109800,,
way/184069235,Oak Hills Country Club,,,,41.196542,-96.100339,,
way/79569916,Oak Hills Country Club,5403 Fredericksburg Road,San Antonio,TX,29.501594,-98.570133,,
way/225869313,Oak Hills Golf & Country Club,,,,34.773796,-96.655210,,
relation/6883862,Oak Hills Golf and Event Center,436 East Stadium Drive,Eden,,36.499107,-79.727686,,
way/391632478,Oak Hills Golf Center,932 Ellis Boulevard,Jefferson City,,38.546064,-92.183364,,
relation/3149451,Oak Hills Golf Club,,,,41.649842,-87.810783,,
way/347400960,Oak Hills Golf Club,7629 Fairfield Road,Columbia,,34.113135,-81.036534,,
way/764681278,Oak Hills Golf Club,,,,28.503676,-82.558333,,
way/237470989,Oak Hills Golf Course,,,,43.113883,-93.384982,,
way/292388759,Oak Hills Golf Course,10360 South Howell Avenue,Oak Creek,,42.855403,-87.911344,,
way/43398908,Oak Hills Park Golf Course,165 Fillow Street,Norwalk,CT,41.114104,-73.443600,,
relation/3972775,Oak Hollow Golf Course,3400 North Centennial Street,High Point,,36.010992,-79.996984,,
way/595547029,Oak Hollow Golf Course,3005 North McDonald Street,McKinney,TX,33.226611,-96.618859,,
way/454056122,Oak Hurst Golf Course,,,,32.174668,-95.324506,,
way/292129109,Oak Island Golf Club,928 Caswell Beach Road,Caswell Beach,NC,33.905243,-78.066244,,
relation/6541185,Oak Island Par Three Golf Course at South Harbour,4166 Vanessa Drive,Southport,,33.928745,-78.065304,,
way/295416986,Oak Knoll Golf Course,11200 Whitcomb Street,Crown Point,,41.416089,-87.389954,,
way/320860969,Oak Knoll Golf Course,3070 Highway 66,Ashland,,42.180061,-122.655868,,
way/308105050,Oak Knolls Golf Course,,Red Lake Falls,MN,47.877660,-96.267051,,
way/847229880,Oak Lake Golf Course,,,,47.662741,-95.978756,,
way/294441758,Oak Lane Golf Club,800 North Main Street,Webberville,MI,42.677643,-84.172819,,
node/8684951639,Oak Marsh at Omni Amelia Island Resort,,,,30.554961,-81.451372,,
way/178310986,Oak Marsh Golf Course,526 Inwood Avenue North,Oakdale,,44.956487,-92.942095,,
relation/17837072,Oak Meadow Country Club,,Evansville,IN,38.084705,-87.525344,,
way/341308049,Oak Meadow Country Club,10700 County Road 3110,Rolla,,37.961677,-91.701709,,
relation/7251734,Oak Mountain Golf Club,409 Birkdale Boulevard,Carrollton,,33.570925,-85.026104,,
way/31745317,Oak Park Country Club,2001 North Thatcher Avenue,Elmwood Park,IL,41.919073,-87.825581,,
way/481232641,Oak Park Golf & Recreation,105 Oak Park Drive,Dayton,,42.254995,-94.074071,,
node/10292450613,Oak Point Golf Course,,,,32.616332,-80.140623,,
relation/19244524,Oak Pointe Country Club,4500 Club Drive,Brighton,MI,42.531593,-83.857291,,
way/30885000,Oak Quarry Golf Club,7151 Sierra Ave.,Riverside,CA,34.024899,-117.431853,,
way/321057454,Oak Ridge Country Club,150 Gum Hollow Road,Oak Ridge,TN,35.976050,-84.329424,,
way/41434937,Oak Ridge Country Club,,,,44.938031,-93.412732,,
way/249283116,Oak Ridge Golf Club,,,,43.130120,-86.258207,,
way/291704817,Oak Ridge Golf Club,,,,42.727302,-82.752351,,
way/29908523,Oak Ridge Golf Club,850 South Westfield Street,Feeding Hills,,42.039406,-72.677399,,
relation/21165669,Oak Ridge Golf Course,,,,41.001783,-111.916560,private,
way/1019869382,Oak Ridge Golf Course,9784 North County Road 300 East,Brazil,IN,39.531096,-87.043903,,
way/28318986,Oak Ridge Golf Course,1238 Bowers Lake Road,Milton,,42.790217,-88.930195,,
way/297060680,Oak Ridge Golf Course,,,,42.744013,-93.934513,,
way/136643350,Oak Run Golf Club,,,,43.210197,-78.671638,,
relation/15514164,Oak Shadows Golf Club,,,,40.507101,-81.425366,,
way/63038316,Oak Springs Golf Club,,,,41.066175,-87.735860,,
way/75534027,Oak Summit Golf Course,,,,43.923809,-92.497366,,
relation/2395925,Oak Tree Country Club,,,,35.163149,-118.652803,,
way/258612672,Oak Tree Country Club,,,,41.174519,-80.511373,,
relation/19543484,Oak Tree Country Club East Course,,,,35.717041,-97.488524,,
relation/19543483,Oak Tree Country Club West Course,,,,35.714123,-97.508159,,
relation/3947927,Oak Tree National,1515 West Oak Tree Drive,Edmond,,35.720574,-97.504570,,
way/664206443,Oak Valley Driving Range,,,,29.623507,-98.740480,,
relation/5252748,Oak Valley Golf Club,261 Oak Valley Boulevard,Advance,,35.982063,-80.438398,,
way/44486382,Oak Valley Golf Club,,,,33.954034,-117.001472,,
way/664206580,Oak Valley Golf Course,128632 Bandera Road,Helotes,TX,29.620802,-98.740426,,
way/51503447,Oak Wings Golf Club,2345 Vandenburg Drive,Alexandria,,31.319775,-92.528477,,
way/187378006,Oakbourne Country Club,,,,30.219660,-91.976504,,
relation/417687,Oakbrook Golf & Country Club,,,,47.191094,-122.546109,,
way/804494328,Oakbrook Golf Club,251 Golf Course Road,Stoystown,PA,40.139346,-79.036230,,
relation/3534074,Oakcreek Country Club Sedona,690 Bell Rock Boulevard,Sedona,AZ,34.783687,-111.774812,,
way/24891345,Oakdale Golf & Country Club,243 N. Stearns Road,Oakdale,CA,37.782613,-120.813268,private,
relation/3543491,Oakdale Golf Course,,,,34.174115,-79.876508,,
way/1182323688,Oakdale Golf Course,,,,44.812357,-94.555507,,
way/1374275707,Oakes Golf Club,,,,46.169931,-98.096647,,
way/768382145,Oakgreen Golf Course & Driving Range,,,,43.812455,-88.504228,,
way/361933703,Oakhaven Golf Club,2871 US Highway 23 North,Delaware,OH,40.341741,-83.079381,,
relation/3567030,Oakhurst Country Club,,,,37.948045,-121.931780,private,
relation/6024133,Oakhurst Golf & Country Club,7000 Oakhurst Lane,Clarkston,,42.741186,-83.337207,,
relation/6124798,Oakhurst Golf Club,20700 Mills Branch Drive,Porter,TX,30.085197,-95.257173,,
way/297307956,Oakland Acres Golf Club,13476 Highway 6 East,Grinnell,,41.720414,-92.818617,,
way/206665008,Oakland Country Club,,,,41.321192,-95.390207,,
way/151558576,Oakland Golf Club,,,,41.835591,-96.477180,,
relation/13168370,Oakland Golf Course,,,,39.423622,-79.407439,,
relation/14059170,Oakland Hills Country Club,3951 West Maple Road,Bloomfield Hills,MI,42.544575,-83.270755,,
way/210059805,Oakland University Golf and Learning Center,,,,42.664491,-83.202661,,
way/243245931,Oakleaf Golf and Country Club,,,,42.337075,-92.635769,,
way/252837825,Oakleigh Golf Course (The Villages),7415 SE 172nd Legacy Ln,The Villages,FL,28.971424,-82.025101,,
way/498393894,Oakley Country Club,410 Belmont Street,Watertown,,42.375490,-71.170655,,
way/170670007,Oakley Golf Course & Country Club,,,,39.121549,-100.865306,,
relation/6174192,Oakmont Country Club,,,,40.529368,-79.824168,,
way/319591744,Oakmont Country Club,1200 Clubhouse Drive,Corinth,TX,33.151225,-97.088713,,
way/369572200,Oakmont Country Club,,,,34.196278,-118.232873,,
way/172863831,Oakmont Driving Range,,,,38.874959,-77.318060,,
relation/2626831,Oakmont Golf Club,7025 Oakmont Drive,Santa Rosa,CA,38.433059,-122.588608,,
way/51550961,Oakmont Golf Course,,,,38.877539,-77.315038,,
way/72370829,Oakmont Green Golf Course,,,,39.634479,-76.859508,,
way/184370701,Oakmoore Golf Course,3737 North Wilson Way,Stockton,CA,37.993121,-121.269376,private,
relation/4009475,Oakridge,,,,31.930988,-81.062465,,
way/232715170,Oakridge Golf Course,1052 Monte Elma Road,Elma,WA,47.000968,-123.456333,,
way/48289832,Oaks Course,3701 Oaks Clubhouse Drive,Pompano Beach,FL,26.223167,-80.177273,,
way/1033615826,Oaks Golf Course,,,,40.703413,-84.218215,,
way/44500735,Oaks North Golf Course,12602 Oaks North Drive,San Diego,CA,33.033885,-117.054542,,
way/1530362969,Oaks North Golf Course - East,,,,33.034076,-117.051440,,
way/1530362971,Oaks North Golf Course - North,,,,33.036657,-117.056112,,
way/1530362970,Oaks North Golf Course - South,,,,33.031256,-117.055554,,
way/1307854333,Oakton Driving Range,,,,42.025917,-87.862982,,
way/316613824,Oaktree Golf Club,1440 Old Oak Trail,Mansfield,OH,40.794878,-82.604099,,
way/295505709,Oaktree Golf Course,4712 East U.S. 40,Plainfield,,39.693092,-86.442365,,
way/807609450,Oakview,,,,41.038078,-80.014783,,
way/341948507,Oakview Links,218 Wheatley Drive Extension,Newbern,,36.116641,-89.278260,,
relation/12932854,Oakway Golf Course,2000 Cal Young Road,Eugene,OR,44.073875,-123.084591,public,
way/315837568,Oakwood Country Club,9800 Grandview Road,Kansas City,,38.945101,-94.553121,,
way/814992479,Oakwood Country Club,,,,41.445392,-90.419924,,
way/86226237,Oakwood Country Club Golf Course,,,,36.415878,-97.921645,,
relation/3290286,Oakwood Golf Club,24215 South Oakwood Boulevard,Sun Lakes,AZ,33.225445,-111.872257,,
relation/4293803,Oakwood Golf Club,3301 Old Wailes Road,Lake Wales,,27.908472,-81.537550,,
way/398740998,Oakwood Golf Club,7453 Country Club Lane,Houston,,37.321856,-91.917854,,
way/135471869,Oakwood Golf Course,,,,43.079200,-78.733747,,
way/27372779,Oakwood Park Golf Course,3600 West Oakwood Road,Franklin,WI,42.864589,-87.966155,,
way/804703141,Oakwood Supper Club & Golf Course,,,,46.323962,-95.500658,,
relation/6566482,Oakwoods Country Club,541 Clubhouse Road,Wilkesboro,,36.114965,-81.150803,,
relation/7497157,Oasis Country Club Golf Course,,,,33.740292,-116.325437,,
way/722809416,Oasis Golf Course,,,,47.287375,-119.577012,,
way/679334238,OBU Frisbee Golf Course,,,,35.366402,-96.934244,,
way/252834705,Ocala Golf Club,3130 East Silver Springs Boulevard,Ocala,FL,29.190043,-82.092088,,
relation/4012044,Ocala National Golf Club,4782 Northwest 80th Avenue,Ocala,,29.241756,-82.248792,,
relation/4012045,Ocala Palms Golf & Country Club,,,,29.209964,-82.209521,,
way/1545506615,Occano,,,,35.999125,-76.692496,,
way/316157762,Occoneechee Golf Club,1500 Lawrence Road,Hillsborough,,36.063080,-79.060471,,
relation/62878,Ocean Acres Country Club,,,,39.738333,-74.265272,,
relation/396939,Ocean Breeze Golf & Country Club,,,,26.403246,-80.084900,,
way/108338267,Ocean City Golf Course,,,,39.266233,-74.601801,,
way/28345662,Ocean County Golf Course at Atlantis,,,,39.581092,-74.357763,,
way/32432163,Ocean County Golf Course at Forge Pond,,,,40.070330,-74.144940,,
relation/3406510,Ocean Course,,,,19.561443,-155.962782,,
way/1353769599,Ocean Course,,,,29.600777,-81.188097,,
relation/5833086,Ocean Course at Hokuala,3351 Ho'olaulea Way,Hokuala,HI,21.965506,-159.344943,,
relation/5464224,Ocean Course at The Breakers,,,,26.714755,-80.038269,,
relation/15614278,Ocean Creek Golf Course,,,,32.314576,-80.494223,,
way/1203860829,Ocean Dunes Golf Links,,Florence,OR,43.992206,-124.086926,,
